Region,X,Y,ImageHeight,ImageWidth
25,616.402327628069,977.346199851605,2232,2249
25,616.493845128126,978.155620062654,2232,2249
25,615.816066237822,979.067052018316,2232,2249
25,615.90758373788,979.876472229365,2232,2249
25,614.552025957272,981.699336140689,2232,2249
25,614.64354345733,982.508756351738,2232,2249
25,613.965764567026,983.4201883074,2232,2249
25,614.057282067084,984.22960851845,2232,2249
25,613.37950317678,985.141040474112,2232,2249
25,613.471020676837,985.950460685161,2232,2249
25,612.793241786533,986.861892640823,2232,2249
25,612.884759286591,987.671312851872,2232,2249
25,612.206980396287,988.582744807534,2232,2249
25,612.298497896345,989.392165018584,2232,2249
25,611.620719006041,990.303596974246,2232,2249
25,611.712236506099,991.113017185295,2232,2249
25,611.034457615795,992.024449140957,2232,2249
25,611.125975115852,992.833869352006,2232,2249
25,610.448196225548,993.745301307668,2232,2249
25,610.631231225664,995.364141729767,2232,2249
25,609.95345233536,996.275573685429,2232,2249
25,610.044969835417,997.084993896478,2232,2249
25,608.011633164506,999.819289763464,2232,2249
25,602.846749821992,995.574838964845,2232,2249
25,602.755232321935,994.765418753795,2232,2249
25,595.868721198584,989.106151022302,2232,2249
25,595.777203698526,988.296730811253,2232,2249
25,588.029878684756,981.930054613324,2232,2249
25,587.260582294395,982.032066357936,2232,2249
25,586.399768403976,981.3246578915,2232,2249
25,586.308250903919,980.51523768045,2232,2249
25,585.4474370135,979.807829214014,2232,2249
25,584.678140623138,979.909840958626,2232,2249
25,580.374071171044,976.372798626443,2232,2249
25,579.604774780683,976.474810371056,2232,2249
25,578.743960890264,975.767401904619,2232,2249
25,574.897478938457,976.277460627683,2232,2249
25,574.219700048153,977.188892583345,2232,2249
25,573.450403657792,977.290904327958,2232,2249
25,572.772624767488,978.20233628362,2232,2249
25,572.864142267546,979.011756494669,2232,2249
27,677.93447318177,1804.70903601786,2232,2249
27,678.575095682173,1810.37497749521,2232,2249
27,690.114541537593,1808.84480132602,2232,2249
27,690.792320427896,1807.93336937036,2232,2249
27,694.638802379703,1807.42331064729,2232,2249
27,695.316581270007,1806.51187869163,2232,2249
27,697.624470441091,1806.20584345779,2232,2249
27,698.302249331395,1805.29441150213,2232,2249
27,702.148731283202,1804.78435277907,2232,2249
27,702.826510173505,1803.87292082341,2232,2249
27,705.134399344589,1803.56688558957,2232,2249
27,705.812178234893,1802.65545363391,2232,2249
27,708.889363796339,1802.24740665545,2232,2249
27,709.567142686642,1801.33597469979,2232,2249
27,711.105735467365,1801.13195121057,2232,2249
27,711.783514357669,1800.22051925491,2232,2249
27,714.091403528753,1799.91448402107,2232,2249
27,714.769182419057,1799.0030520654,2232,2249
27,716.30777519978,1798.79902857618,2232,2249
27,716.985554090083,1797.88759662052,2232,2249
27,719.293443261167,1797.58156138668,2232,2249
27,719.971222151471,1796.67012943102,2232,2249
27,722.279111322555,1796.36409419718,2232,2249
27,722.956890212859,1795.45266224152,2232,2249
27,724.495482993582,1795.24863875229,2232,2249
27,725.173261883886,1794.33720679663,2232,2249
27,726.711854664608,1794.1331833074,2232,2249
27,727.389633554912,1793.22175135174,2232,2249
27,728.158929945273,1793.11973960713,2232,2249
27,728.836708835577,1792.20830765147,2232,2249
27,730.3753016163,1792.00428416224,2232,2249
27,731.053080506604,1791.09285220658,2232,2249
27,738.746044410217,1790.07273476045,2232,2249
27,739.423823300521,1789.16130280479,2232,2249
27,740.193119690882,1789.05929106018,2232,2249
27,740.101602190825,1788.24987084913,2232,2249
27,740.779381081129,1787.33843889347,2232,2249
27,740.596346081014,1785.71959847137,2232,2249
27,742.629682751925,1782.98530260438,2232,2249
27,743.398979142286,1782.88329085977,2232,2249
27,745.432315813198,1780.14899499278,2232,2249
27,746.201612203559,1780.04698324817,2232,2249
27,747.557169984167,1778.22411933685,2232,2249
27,748.326466374528,1778.12210759224,2232,2249
27,749.004245264832,1777.21067563657,2232,2249
27,749.773541655193,1777.10866389196,2232,2249
27,751.129099435801,1775.28579998064,2232,2249
27,751.898395826162,1775.18378823602,2232,2249
27,752.576174716466,1774.27235628036,2232,2249
27,753.345471106827,1774.17034453575,2232,2249
27,753.25395360677,1773.3609243247,2232,2249
27,753.931732497074,1772.44949236904,2232,2249
27,753.291109996671,1766.78355089169,2232,2249
27,752.430296106252,1766.07614242526,2232,2249
27,747.814517764084,1766.68821289293,2232,2249
27,747.13673887378,1767.59964484859,2232,2249
27,746.367442483419,1767.70165659321,2232,2249
27,745.689663593115,1768.61308854887,2232,2249
27,744.920367202753,1768.71510029348,2232,2249
27,744.24258831245,1769.62653224914,2232,2249
27,743.473291922088,1769.72854399376,2232,2249
27,742.117734141481,1771.55140790508,2232,2249
27,741.348437751119,1771.65341964969,2232,2249
27,740.670658860816,1772.56485160535,2232,2249
27,739.901362470454,1772.66686334997,2232,2249
27,738.545804689847,1774.48972726129,2232,2249
27,737.776508299485,1774.5917390059,2232,2249
27,736.420950518878,1776.41460291723,2232,2249
27,735.651654128516,1776.51661466184,2232,2249
27,734.296096347909,1778.33947857317,2232,2249
27,733.526799957547,1778.44149031778,2232,2249
27,732.17124217694,1780.2643542291,2232,2249
27,729.863353005856,1780.57038946294,2232,2249
27,729.002539115437,1779.8629809965,2232,2249
27,724.386760773269,1780.47505146418,2232,2249
27,723.708981882965,1781.38648341984,2232,2249
27,722.170389102242,1781.59050690907,2232,2249
27,722.353424102357,1783.20934733117,2232,2249
27,721.675645212053,1784.12077928683,2232,2249
27,721.767162712111,1784.93019949788,2232,2249
27,719.7338260412,1787.66449536486,2232,2249
27,718.964529650838,1787.76650710948,2232,2249
27,718.286750760534,1788.67793906514,2232,2249
27,716.748157979812,1788.88196255436,2232,2249
27,716.070379089508,1789.79339451002,2232,2249
27,712.993193528063,1790.20144148848,2232,2249
27,712.315414637759,1791.11287344414,2232,2249
27,710.007525466675,1791.41890867798,2232,2249
27,709.329746576371,1792.33034063364,2232,2249
27,707.791153795648,1792.53436412286,2232,2249
27,707.113374905344,1793.44579607852,2232,2249
27,704.80548573426,1793.75183131236,2232,2249
27,704.127706843957,1794.66326326802,2232,2249
27,700.28122489215,1795.17332199109,2232,2249
27,699.603446001846,1796.08475394675,2232,2249
27,697.295556830762,1796.39078918059,2232,2249
27,696.617777940458,1797.30222113625,2232,2249
27,694.309888769374,1797.60825637009,2232,2249
27,693.63210987907,1798.51968832575,2232,2249
27,691.324220707986,1798.82572355959,2232,2249
27,690.646441817682,1799.73715551525,2232,2249
27,688.338552646598,1800.04319074909,2232,2249
27,687.660773756295,1800.95462270475,2232,2249
27,685.352884585211,1801.26065793859,2232,2249
27,684.675105694907,1802.17208989425,2232,2249
27,680.8286237431,1802.68214861731,2232,2249
27,680.150844852796,1803.59358057298,2232,2249
27,678.612252072074,1803.7976040622,2232,2249
28,587.157353972862,898.247063895555,2232,2249
28,587.61494147315,902.294164950802,2232,2249
28,588.384237863511,902.192153206189,2232,2249
28,589.24505175393,902.899561672626,2232,2249
28,597.707312047905,901.777432481886,2232,2249
28,598.385090938209,900.866000526224,2232,2249
28,601.462276499654,900.457953547773,2232,2249
28,602.140055389958,899.546521592111,2232,2249
28,602.909351780319,899.444509847499,2232,2249
28,603.587130670623,898.533077891837,2232,2249
28,604.356427060985,898.431066147224,2232,2249
28,606.389763731896,895.696770280238,2232,2249
28,607.159060122257,895.594758535625,2232,2249
28,613.259070134992,887.391870934667,2232,2249
28,614.028366525353,887.289859190055,2232,2249
28,614.889180415772,887.997267656491,2232,2249
28,621.812847929024,887.079161954977,2232,2249
28,622.490626819328,886.167729999315,2232,2249
28,622.307591819213,884.548889577216,2232,2249
28,622.985370709516,883.637457621554,2232,2249
28,622.619300709286,880.399776777357,2232,2249
28,623.29707959959,879.488344821695,2232,2249
28,632.528636283926,878.264203886343,2232,2249
28,633.389450174345,878.97161235278,2232,2249
28,638.005228516513,878.359541885103,2232,2249
28,638.866042406932,879.06695035154,2232,2249
28,644.251117139462,878.352868139251,2232,2249
28,646.833558810718,880.475093538561,2232,2249
28,652.218633543248,879.761011326272,2232,2249
28,653.079447433666,880.468419792709,2232,2249
28,653.262482433782,882.087260214807,2232,2249
28,656.339667995227,881.679213236357,2232,2249
28,657.017446885531,880.767781280695,2232,2249
28,656.925929385473,879.958361069645,2232,2249
28,657.603708275777,879.046929113983,2232,2249
28,658.373004666138,878.944917369371,2232,2249
28,658.281487166081,878.135497158321,2232,2249
28,658.959266056385,877.224065202659,2232,2249
28,658.593196056155,873.986384358462,2232,2249
28,657.823899665793,874.088396103075,2232,2249
28,656.963085775374,873.380987636638,2232,2249
28,656.193789385013,873.482999381251,2232,2249
28,655.332975494594,872.775590914814,2232,2249
28,653.794382713871,872.97961440404,2232,2249
28,651.211941042615,870.85738900473,2232,2249
28,650.845871042385,867.619708160533,2232,2249
28,649.124243261547,866.204891227659,2232,2249
28,644.508464919379,866.816961695336,2232,2249
28,643.152907138771,868.63982560666,2232,2249
28,643.244424638829,869.449245817709,2232,2249
28,642.566645748525,870.360677773371,2232,2249
28,639.489460187079,870.768724751822,2232,2249
28,638.628646296661,870.061316285385,2232,2249
28,629.397089612324,871.285457220737,2232,2249
28,628.536275721906,870.578048754301,2232,2249
28,626.997682941183,870.782072243526,2232,2249
28,626.136869050764,870.074663777089,2232,2249
28,625.367572660403,870.176675521702,2232,2249
28,624.506758769984,869.469267055266,2232,2249
28,625.184537660288,868.557835099604,2232,2249
28,625.001502660172,866.938994677505,2232,2249
28,625.679281550476,866.027562721843,2232,2249
28,625.496246550361,864.408722299744,2232,2249
28,626.174025440665,863.497290344082,2232,2249
28,625.99099044055,861.878449921984,2232,2249
28,626.668769330854,860.967017966322,2232,2249
28,626.577251830796,860.157597755272,2232,2249
28,627.2550307211,859.24616579961,2232,2249
28,627.163513221042,858.436745588561,2232,2249
28,627.841292111346,857.525313632899,2232,2249
28,627.658257111231,855.906473210801,2232,2249
28,628.336036001535,854.995041255139,2232,2249
28,628.244518501478,854.185621044089,2232,2249
28,628.922297391781,853.274189088427,2232,2249
28,628.830779891724,852.464768877378,2232,2249
28,629.508558782028,851.553336921716,2232,2249
28,629.41704128197,850.743916710667,2232,2249
28,630.094820172274,849.832484755005,2232,2249
28,630.003302672216,849.023064543955,2232,2249
28,630.68108156252,848.111632588294,2232,2249
28,630.498046562405,846.492792166195,2232,2249
28,631.175825452709,845.581360210533,2232,2249
28,631.084307952651,844.771939999483,2232,2249
28,631.762086842955,843.860508043821,2232,2249
28,631.57905184284,842.241667621723,2232,2249
28,632.256830733144,841.330235666061,2232,2249
28,631.799243232856,837.283134610814,2232,2249
28,630.938429342437,836.575726144378,2232,2249
28,630.169132952076,836.677737888991,2232,2249
28,629.308319061657,835.970329422554,2232,2249
28,626.231133500212,836.378376401005,2232,2249
28,625.553354609908,837.289808356667,2232,2249
28,624.784058219546,837.391820101279,2232,2249
28,624.106279329243,838.303252056941,2232,2249
28,624.1977968293,839.112672267991,2232,2249
28,623.520017938996,840.024104223653,2232,2249
28,623.611535439054,840.833524434702,2232,2249
28,622.93375654875,841.744956390364,2232,2249
28,623.116791548865,843.363796812462,2232,2249
28,622.439012658561,844.275228768124,2232,2249
28,622.530530158619,845.084648979174,2232,2249
28,621.852751268315,845.996080934836,2232,2249
28,621.944268768373,846.805501145885,2232,2249
28,621.266489878069,847.716933101547,2232,2249
28,621.358007378126,848.526353312596,2232,2249
28,620.680228487823,849.437785268258,2232,2249
28,620.77174598788,850.247205479308,2232,2249
28,620.093967097576,851.15863743497,2232,2249
28,620.277002097691,852.777477857068,2232,2249
28,619.599223207388,853.68890981273,2232,2249
28,619.690740707445,854.49833002378,2232,2249
28,619.012961817141,855.409761979442,2232,2249
28,619.104479317199,856.219182190491,2232,2249
28,618.426700426895,857.130614146153,2232,2249
28,618.60973542701,858.749454568251,2232,2249
28,617.931956536706,859.660886523913,2232,2249
28,618.023474036764,860.470306734963,2232,2249
28,617.34569514646,861.381738690625,2232,2249
28,617.528730146575,863.000579112723,2232,2249
28,616.850951256271,863.912011068385,2232,2249
28,616.942468756329,864.721431279435,2232,2249
28,616.264689866025,865.632863235097,2232,2249
28,616.356207366083,866.442283446146,2232,2249
28,613.645091804867,870.088011268794,2232,2249
28,613.736609304925,870.897431479843,2232,2249
28,613.058830414621,871.808863435505,2232,2249
28,612.28953402426,871.910875180118,2232,2249
28,611.611755133956,872.82230713578,2232,2249
28,610.842458743595,872.924318880393,2232,2249
28,610.164679853291,873.835750836055,2232,2249
28,609.395383462929,873.937762580667,2232,2249
28,608.717604572626,874.849194536329,2232,2249
28,608.900639572741,876.468034958428,2232,2249
28,608.222860682437,877.37946691409,2232,2249
28,608.405895682552,878.998307336188,2232,2249
28,607.728116792248,879.90973929185,2232,2249
28,607.819634292306,880.7191595029,2232,2249
28,607.141855402002,881.630591458562,2232,2249
28,606.372559011641,881.732603203174,2232,2249
28,600.95032788921,889.02405884847,2232,2249
28,600.181031498849,889.126070593083,2232,2249
28,598.147694827937,891.860366460069,2232,2249
28,597.378398437576,891.962378204682,2232,2249
28,596.700619547272,892.873810160344,2232,2249
28,595.931323156911,892.975821904957,2232,2249
28,595.253544266607,893.887253860619,2232,2249
28,593.714951485884,894.091277349844,2232,2249
28,593.037172595581,895.002709305506,2232,2249
28,589.190690643774,895.512768028569,2232,2249
28,588.51291175347,896.424199984231,2232,2249
28,587.743615363109,896.526211728844,2232,2249
28,587.835132863166,897.335631939893,2232,2249
29,566.001630664791,441.802707879101,2232,2249
29,566.642253165194,447.468649356446,2232,2249
29,567.503067055613,448.176057822883,2232,2249
29,567.59458455567,448.985478033932,2232,2249
29,568.455398446089,449.692886500369,2232,2249
29,568.546915946147,450.502306711418,2232,2249
29,569.407729836566,451.209715177855,2232,2249
29,570.177026226927,451.107703433242,2232,2249
29,571.037840117346,451.815111899679,2232,2249
29,577.961507630598,450.897006198164,2232,2249
29,578.639286520902,449.985574242502,2232,2249
29,579.408582911263,449.88356249789,2232,2249
29,578.76796041086,444.217621020545,2232,2249
29,577.907146520441,443.510212554108,2232,2249
29,578.584925410745,442.598780598446,2232,2249
29,579.354221801107,442.496768853833,2232,2249
29,580.03200069141,441.585336898171,2232,2249
29,581.570593472133,441.381313408946,2232,2249
29,582.248372362437,440.469881453284,2232,2249
29,586.864150704605,439.857810985608,2232,2249
29,587.541929594909,438.946379029946,2232,2249
29,589.080522375631,438.74235554072,2232,2249
29,590.436080156239,436.919491629397,2232,2249
29,591.974672936962,436.715468140171,2232,2249
29,592.652451827266,435.804036184509,2232,2249
29,593.421748217627,435.702024439896,2232,2249
29,594.099527107931,434.790592484234,2232,2249
29,596.407416279015,434.484557250396,2232,2249
29,597.085195169318,433.573125294734,2232,2249
29,598.623787950041,433.369101805509,2232,2249
29,599.301566840345,432.457669849847,2232,2249
29,600.840159621068,432.253646360622,2232,2249
29,601.517938511372,431.34221440496,2232,2249
29,603.056531292094,431.138190915734,2232,2249
29,603.734310182398,430.226758960072,2232,2249
29,605.272902963121,430.022735470847,2232,2249
29,605.950681853424,429.111303515185,2232,2249
29,609.02786741487,428.703256536734,2232,2249
29,609.705646305174,427.791824581072,2232,2249
29,617.398610208787,426.771707134945,2232,2249
29,618.259424099206,427.479115601382,2232,2249
29,619.798016879929,427.275092112156,2232,2249
29,622.380458551185,429.397317511466,2232,2249
29,622.471976051243,430.206737722516,2232,2249
29,624.779865222327,429.900702488677,2232,2249
29,625.640679112746,430.608110955114,2232,2249
29,623.607342441834,433.3424068221,2232,2249
29,624.339482442295,439.817768510494,2232,2249
29,631.263149955547,438.89966280898,2232,2249
29,633.974265516762,435.253934986332,2232,2249
29,635.512858297485,435.049911497107,2232,2249
29,636.868416078092,433.227047585783,2232,2249
29,636.136276077632,426.751685897388,2232,2249
29,635.275462187213,426.044277430952,2232,2249
29,635.183944687156,425.234857219903,2232,2249
29,633.645351906433,425.438880709128,2232,2249
29,632.784538016014,424.731472242691,2232,2249
29,629.707352454569,425.139519221142,2232,2249
29,628.84653856415,424.432110754706,2232,2249
29,628.755021064092,423.622690543656,2232,2249
29,629.432799954396,422.711258587994,2232,2249
29,628.883694954051,417.854737321698,2232,2249
29,628.022881063632,417.147328855262,2232,2249
29,627.253584673271,417.249340599875,2232,2249
29,626.392770782852,416.541932133438,2232,2249
29,624.854178002129,416.745955622663,2232,2249
29,623.99336411171,416.038547156227,2232,2249
29,620.916178550265,416.446594134677,2232,2249
29,620.055364659846,415.739185668241,2232,2249
29,619.286068269485,415.841197412854,2232,2249
29,617.564440488647,414.42638047998,2232,2249
29,615.734090487496,398.237976258994,2232,2249
29,616.4118693778,397.326544303332,2232,2249
29,616.04579937757,394.088863459135,2232,2249
29,616.723578267873,393.177431503473,2232,2249
29,615.899920767356,385.892649604029,2232,2249
29,616.577699657659,384.981217648367,2232,2249
29,616.303147157487,382.55295701522,2232,2249
29,616.980926047791,381.641525059558,2232,2249
29,616.523338547503,377.594424004311,2232,2249
29,617.201117437807,376.682992048649,2232,2249
29,616.285942437231,368.588789938156,2232,2249
29,615.425128546813,367.881381471719,2232,2249
29,614.655832156451,367.983393216332,2232,2249
29,613.795018266032,367.275984749896,2232,2249
29,610.717832704587,367.684031728346,2232,2249
29,609.362274923979,369.50689563967,2232,2249
29,609.911379924324,374.363416905966,2232,2249
29,609.233601034021,375.274848861628,2232,2249
29,609.416636034136,376.893689283727,2232,2249
29,608.738857143832,377.805121239389,2232,2249
29,609.013409644005,380.233381872537,2232,2249
29,608.335630753701,381.144813828199,2232,2249
29,608.884735754046,386.001335094494,2232,2249
29,608.206956863742,386.912767050156,2232,2249
29,608.66454436403,390.959868105403,2232,2249
29,607.986765473726,391.871300061065,2232,2249
29,608.718905474186,398.346661749459,2232,2249
29,608.041126583883,399.258093705121,2232,2249
29,608.49871408417,403.305194760368,2232,2249
29,607.820935193866,404.21662671603,2232,2249
29,608.644592694384,411.501408615473,2232,2249
29,607.966813804081,412.412840571135,2232,2249
29,608.058331304138,413.222260782185,2232,2249
29,607.380552413834,414.133692737847,2232,2249
29,607.472069913892,414.943112948896,2232,2249
29,604.760954352677,418.588840771544,2232,2249
29,603.991657962315,418.690852516157,2232,2249
29,603.313879072011,419.602284471819,2232,2249
29,601.775286291289,419.806307961044,2232,2249
29,601.097507400985,420.717739916706,2232,2249
29,600.328211010623,420.819751661319,2232,2249
29,599.65043212032,421.731183616981,2232,2249
29,598.111839339597,421.935207106206,2232,2249
29,597.434060449293,422.846639061868,2232,2249
29,596.664764058932,422.948650806481,2232,2249
29,595.986985168628,423.860082762143,2232,2249
29,594.448392387905,424.064106251368,2232,2249
29,593.770613497602,424.97553820703,2232,2249
29,591.462724326518,425.281573440868,2232,2249
29,590.784945436214,426.19300539653,2232,2249
29,589.246352655491,426.397028885756,2232,2249
29,588.568573765187,427.308460841418,2232,2249
29,587.029980984464,427.512484330643,2232,2249
29,586.352202094161,428.423916286305,2232,2249
29,584.813609313438,428.62793977553,2232,2249
29,584.135830423134,429.539371731192,2232,2249
29,583.366534032773,429.641383475805,2232,2249
29,582.688755142469,430.552815431467,2232,2249
29,581.150162361746,430.756838920692,2232,2249
29,580.472383471443,431.668270876354,2232,2249
29,579.703087081081,431.770282620967,2232,2249
29,579.025308190777,432.681714576629,2232,2249
29,578.256011800416,432.783726321242,2232,2249
29,577.578232910112,433.695158276904,2232,2249
29,576.03964012939,433.899181766129,2232,2249
29,575.361861239086,434.810613721791,2232,2249
29,574.592564848724,434.912625466404,2232,2249
29,573.914785958421,435.824057422066,2232,2249
29,572.376193177698,436.028080911291,2232,2249
29,571.698414287394,436.939512866953,2232,2249
29,570.929117897033,437.041524611566,2232,2249
29,570.251339006729,437.952956567228,2232,2249
29,569.482042616368,438.054968311841,2232,2249
29,568.804263726064,438.966400267503,2232,2249
29,568.034967335702,439.068412012115,2232,2249
29,567.357188445399,439.979843967777,2232,2249
29,566.587892055037,440.08185571239,2232,2249
29,566.679409555095,440.891275923439,2232,2249
30,631.568064045279,980.264497970259,2232,2249
30,632.208686545682,985.930439447604,2232,2249
30,633.069500436101,986.637847914041,2232,2249
30,633.161017936159,987.44726812509,2232,2249
30,633.93031432652,987.345256380478,2232,2249
30,634.791128216939,988.052664846914,2232,2249
30,639.406906559107,987.440594379238,2232,2249
30,640.084685449411,986.529162423576,2232,2249
30,642.392574620495,986.223127189738,2232,2249
30,643.070353510799,985.311695234076,2232,2249
30,643.83964990116,985.209683489463,2232,2249
30,644.517428791464,984.298251533801,2232,2249
30,644.425911291406,983.488831322752,2232,2249
30,645.10369018171,982.57739936709,2232,2249
30,645.012172681652,981.767979156041,2232,2249
30,647.045509352564,979.033683289055,2232,2249
30,646.953991852506,978.224263078005,2232,2249
30,647.63177074281,977.312831122343,2232,2249
30,647.448735742695,975.693990700245,2232,2249
30,648.126514632999,974.782558744583,2232,2249
30,647.851962132826,972.354298111435,2232,2249
30,648.52974102313,971.442866155773,2232,2249
30,648.346706023015,969.824025733674,2232,2249
30,651.735600474534,965.266865955364,2232,2249
30,652.504896864895,965.164854210752,2232,2249
30,653.182675755199,964.25342225509,2232,2249
30,653.951972145561,964.151410510477,2232,2249
30,654.629751035864,963.239978554815,2232,2249
30,655.399047426226,963.137966810202,2232,2249
30,656.754605206833,961.315102898878,2232,2249
30,657.523901597195,961.213091154266,2232,2249
30,658.201680487498,960.301659198604,2232,2249
30,658.97097687786,960.199647453991,2232,2249
30,660.326534658467,958.376783542667,2232,2249
30,661.095831048829,958.274771798054,2232,2249
30,662.451388829436,956.45190788673,2232,2249
30,663.220685219798,956.349896142118,2232,2249
30,664.576243000405,954.527032230794,2232,2249
30,665.345539390767,954.425020486181,2232,2249
30,666.023318281071,953.513588530519,2232,2249
30,666.792614671432,953.411576785906,2232,2249
30,667.470393561736,952.500144830244,2232,2249
30,668.239689952097,952.398133085632,2232,2249
30,668.917468842401,951.48670112997,2232,2249
30,669.686765232762,951.384689385357,2232,2249
30,670.364544123066,950.473257429695,2232,2249
30,671.133840513427,950.371245685082,2232,2249
30,671.811619403731,949.45981372942,2232,2249
30,672.580915794092,949.357801984808,2232,2249
30,673.258694684396,948.446370029146,2232,2249
30,674.027991074758,948.344358284533,2232,2249
30,674.705769965061,947.432926328871,2232,2249
30,675.475066355423,947.330914584258,2232,2249
30,676.83062413603,945.508050672934,2232,2249
30,676.373036635743,941.460949617688,2232,2249
30,675.512222745324,940.753541151251,2232,2249
30,675.054635245036,936.706440096005,2232,2249
30,669.669560512507,937.420522308293,2232,2249
30,668.991781622203,938.331954263955,2232,2249
30,668.222485231842,938.433966008568,2232,2249
30,667.544706341538,939.34539796423,2232,2249
30,666.775409951176,939.447409708843,2232,2249
30,666.097631060873,940.358841664505,2232,2249
30,665.328334670511,940.460853409117,2232,2249
30,664.650555780207,941.372285364779,2232,2249
30,663.881259389846,941.474297109392,2232,2249
30,663.203480499542,942.385729065054,2232,2249
30,662.434184109181,942.487740809667,2232,2249
30,661.756405218877,943.399172765329,2232,2249
30,660.987108828516,943.501184509942,2232,2249
30,660.309329938212,944.412616465604,2232,2249
30,659.540033547851,944.514628210216,2232,2249
30,658.862254657547,945.426060165878,2232,2249
30,658.092958267186,945.528071910491,2232,2249
30,657.415179376882,946.439503866153,2232,2249
30,656.64588298652,946.541515610766,2232,2249
30,655.968104096217,947.452947566427,2232,2249
30,655.198807705855,947.55495931104,2232,2249
30,653.843249925248,949.377823222364,2232,2249
30,653.073953534886,949.479834966977,2232,2249
30,652.396174644582,950.391266922639,2232,2249
30,651.626878254221,950.493278667252,2232,2249
30,650.949099363917,951.404710622914,2232,2249
30,650.179802973556,951.506722367526,2232,2249
30,649.502024083252,952.418154323188,2232,2249
30,648.732727692891,952.520166067801,2232,2249
30,648.054948802587,953.431598023463,2232,2249
30,647.285652412226,953.533609768076,2232,2249
30,645.930094631618,955.3564736794,2232,2249
30,645.160798241257,955.458485424012,2232,2249
30,643.805240460649,957.281349335336,2232,2249
30,643.035944070288,957.383361079949,2232,2249
30,641.68038628968,959.206224991273,2232,2249
30,640.911089899319,959.308236735886,2232,2249
30,638.328648228062,957.186011336576,2232,2249
30,638.237130728005,956.376591125527,2232,2249
30,637.376316837586,955.66918265909,2232,2249
30,637.193281837471,954.050342236991,2232,2249
30,636.332467947052,953.342933770555,2232,2249
30,636.240950446994,952.533513559505,2232,2249
30,635.380136556575,951.826105093069,2232,2249
30,635.288619056518,951.016684882019,2232,2249
30,634.427805166099,950.309276415583,2232,2249
30,634.244770165984,948.690435993484,2232,2249
30,635.600327946591,946.86757208216,2232,2249
30,637.908217117675,946.561536848322,2232,2249
30,637.542147117445,943.323856004125,2232,2249
30,636.003554336723,943.52787949335,2232,2249
30,635.142740446304,942.820471026914,2232,2249
30,631.296258494497,943.330529749977,2232,2249
30,631.387775994555,944.139949961027,2232,2249
30,630.709997104251,945.051381916689,2232,2249
30,630.893032104366,946.670222338787,2232,2249
30,630.215253214062,947.581654294449,2232,2249
30,630.764358214407,952.438175560745,2232,2249
30,631.625172104826,953.145584027181,2232,2249
30,631.808207104941,954.76442444928,2232,2249
30,632.66902099536,955.471832915717,2232,2249
30,632.760538495418,956.281253126766,2232,2249
30,633.621352385837,956.988661593203,2232,2249
30,633.712869885894,957.798081804252,2232,2249
30,634.573683776313,958.505490270689,2232,2249
30,634.66520127637,959.314910481738,2232,2249
30,635.526015166789,960.022318948174,2232,2249
30,635.617532666847,960.831739159224,2232,2249
30,638.199974338104,962.953964558534,2232,2249
30,637.5221954478,963.865396514195,2232,2249
30,637.613712947857,964.674816725245,2232,2249
30,636.935934057553,965.586248680907,2232,2249
30,637.027451557611,966.395668891956,2232,2249
30,635.671893777003,968.21853280328,2232,2249
30,635.763411277061,969.02795301433,2232,2249
30,635.085632386757,969.939384969992,2232,2249
30,635.268667386872,971.55822539209,2232,2249
30,634.590888496568,972.469657347752,2232,2249
30,634.682405996626,973.279077558801,2232,2249
30,634.004627106322,974.190509514463,2232,2249
30,634.09614460638,974.999929725513,2232,2249
30,632.740586825772,976.822793636837,2232,2249
30,632.83210432583,977.632213847886,2232,2249
30,632.154325435526,978.543645803548,2232,2249
30,632.245842935583,979.353066014597,2232,2249
31,597.251748473093,642.226211239637,2232,2249
31,597.892370973496,647.892152716983,2232,2249
31,598.753184863914,648.599561183419,2232,2249
31,598.844702363972,649.408981394469,2232,2249
31,599.705516254391,650.116389860905,2232,2249
31,599.027737364087,651.027821816567,2232,2249
31,599.393807364317,654.265502660764,2232,2249
31,600.254621254736,654.972911127201,2232,2249
31,600.346138754794,655.78233133825,2232,2249
31,603.789394316469,658.611965203997,2232,2249
31,603.880911816527,659.421385415046,2232,2249
31,610.035282939417,658.605291458144,2232,2249
31,610.896096829836,659.312699924581,2232,2249
31,610.987614329894,660.12212013563,2232,2249
31,611.848428220313,660.829528602067,2232,2249
31,612.031463220428,662.448369024166,2232,2249
31,612.892277110847,663.155777490602,2232,2249
31,613.075312110962,664.774617912701,2232,2249
31,613.936126001381,665.482026379137,2232,2249
31,619.32120073391,664.767944166849,2232,2249
31,619.998979624214,663.856512211187,2232,2249
31,619.541392123926,659.80941115594,2232,2249
31,621.574728794838,657.075115288954,2232,2249
31,622.344025185199,656.973103544341,2232,2249
31,623.699582965807,655.150239633017,2232,2249
31,625.238175746529,654.946216143792,2232,2249
31,625.915954636833,654.03478418813,2232,2249
31,628.223843807917,653.728748954292,2232,2249
31,627.857773807687,650.491068110095,2232,2249
31,626.996959917268,649.783659643658,2232,2249
31,626.813924917153,648.164819221559,2232,2249
31,627.491703807457,647.253387265897,2232,2249
31,627.400186307399,646.443967054848,2232,2249
31,628.077965197703,645.532535099186,2232,2249
31,627.986447697646,644.723114888137,2232,2249
31,628.664226587949,643.811682932475,2232,2249
31,628.572709087892,643.002262721426,2232,2249
31,629.250487978196,642.090830765764,2232,2249
