Region,X,Y,ImageHeight,ImageWidth
8,1.68732374438555,282.189557360894,500,500
8,1.66046937190804,281.975158299864,500,500
8,1.40787706079649,281.787780089021,500,500
8,1.38102268831956,281.573381027992,500,500
8,0.875838066095909,281.198624606301,500,500
8,0.848983693618962,280.984225545275,500,500
8,0.0912067602831996,280.422090912741,500,500
8,0.0643523878056982,280.207691851712,500,500
8,0.0962552151230511,284.1209166506,500,500
9,5.19595567833592,293.738318065825,500,500
9,5.30337316824424,294.595914309942,500,500
9,5.55596547935635,294.783292520784,500,500
9,5.63652859678716,295.426489703872,500,500
9,6.14171321901081,295.801246125563,500,500
9,7.27040291218498,295.66614187464,500,500
9,7.52299522329709,295.853520085485,500,500
9,7.7487331619317,295.826499235302,500,500
9,9.51687933971476,297.138146711212,500,500
9,9.74261727834994,297.111125861029,500,500
9,9.99520958946148,297.298504071874,500,500
9,10.2209475280967,297.271483221688,500,500
9,11.7365013947676,298.395752486757,500,500
9,11.9622393334028,298.368731636573,500,500
9,12.4674239556264,298.743488058261,500,500
9,12.4942783281034,298.95788711929,500,500
9,13.2520552614392,299.520021751824,500,500
9,13.4777932000738,299.493000901641,500,500
9,16.2563086223047,301.554161220931,500,500
9,16.2831629947816,301.76856028196,500,500
9,16.7883476170053,302.143316703651,500,500
9,16.8957651069136,303.000912947765,500,500
9,16.6968815407559,303.242332858977,500,500
9,16.8042990306637,304.099929103094,500,500
9,17.3094836528879,304.474685524785,500,500
9,17.3363380253648,304.689084585811,500,500
9,17.5889303364764,304.876462796657,500,500
9,17.6157847089533,305.090861857686,500,500
9,17.8683770200654,305.278240068532,500,500
9,17.8952313925424,305.49263912956,500,500
9,18.1478237036545,305.680017340404,500,500
9,18.2015324486084,306.108815462462,500,500
9,18.4541247597205,306.296193673307,500,500
9,18.4809791321974,306.510592734336,500,500
9,19.4913483766447,307.260105577713,500,500
9,19.5450571215986,307.688903699771,500,500
9,19.7976494327107,307.876281910617,500,500
9,19.8782125501421,308.519479093704,500,500
9,20.1308048612542,308.706857304547,500,500
9,20.3456398410703,310.42204979278,500,500
9,20.5982321521818,310.609428003623,500,500
9,20.6519408971362,311.038226125681,500,500
9,20.9045332082478,311.225604336526,500,500
9,21.2536400504497,314.012792129902,500,500
9,21.5062323615612,314.200170340748,500,500
9,21.586795478992,314.843367523835,500,500
9,21.8393877901041,315.030745734677,500,500
9,21.893096535058,315.459543856735,500,500
9,22.1456888461701,315.646922067581,500,500
9,22.1725432186476,315.86132112861,500,500
9,22.4251355297592,316.048699339453,500,500
9,22.4519899022361,316.263098400482,500,500
9,22.9571745244597,316.637854822173,500,500
9,22.9840288969367,316.8522538832,500,500
9,23.2366212080488,317.039632094045,500,500
